"year","movies_name","total_gross","opening_week","opening_date"
"2004","The Manchurian Candidate","65,955,630 ","20,018,620 ","07-30"
"2004","Collateral","101,005,703 ","24,701,458 ","08-06"
"2004","Open Water","30,610,863 ","1,100,943 ","08-06"
"2004","The Princess Diaries 2: Royal Engagement","95,170,481 ","22,956,453 ","08-11"
"2004","Alien Vs. Predator","80,282,231 ","38,291,056 ","08-13"
"2004","Without a Paddle","58,169,327 ","13,528,946 ","08-20"
"2004","Exorcist: The Beginning","41,821,986 ","18,054,001 ","08-20"
"2004","Hero","53,710,019 ","18,004,319 ","08-27"
"2004","Anacondas: The Hunt for the Blood Orchid","32,238,923 ","12,812,287 ","08-27"
"2004","Resident Evil: Apocalypse","51,201,453 ","23,036,273 ","09-10"
"2004","Cellular","32,003,620 ","10,100,571 ","09-10"
"2004","Sky Captain and the World of Tomorrow","37,762,677 ","15,580,278 ","09-17"
"2004","The Forgotten","67,133,509 ","21,022,111 ","09-24"
"2004","Shark Tale","160,861,908 ","47,604,606 ","10-01"
"2004","Ladder 49","74,541,707 ","22,088,204 ","10-01"
"2004","Taxi","36,611,066 ","12,029,832 ","10-06"
"2004","Friday Night Lights","61,255,921 ","20,269,025 ","10-08"
"2004","Shall We Dance","57,890,460 ","11,783,467 ","10-15"
"2004","Team America: World Police","32,786,074 ","12,120,358 ","10-15"
"2004","The Grudge","110,359,362 ","39,128,715 ","10-22"
"2004","Sideways","71,503,593 ","207,042 ","10-22"
"2004","Ray","75,331,600 ","20,039,730 ","10-29"
"2004","Saw","55,185,045 ","18,276,468 ","10-29"
"2004","The Incredibles","261,441,092 ","70,467,623 ","11-05"
"2004","The Polar Express","162,775,358 ","23,323,463 ","11-10"
"2004","Finding Neverland","51,680,613 ","220,524 ","11-12"
"2004","Bridget Jones: The Edge of Reason","40,226,215 ","8,684,055 ","11-12"
"2004","After the Sunset","28,331,233 ","11,100,392 ","11-12"
"2004","National Treasure","173,008,894 ","35,142,554 ","11-19"
"2004","The SpongeBob SquarePants Movie","85,417,988 ","32,018,216 ","11-19"
"2004","Christmas with the Kranks","73,780,539 ","21,570,867 ","11-24"
"2004","Alexander","34,297,191 ","13,687,087 ","11-24"
"2004","Closer","33,987,757 ","7,707,972 ","12-03"
"2004","Blade: Trinity","52,411,906 ","16,061,271 ","12-08"
"2004","Ocean's Twelve","125,544,280 ","39,153,380 ","12-10"
"2004","The Life Aquatic with Steve Zissou","24,020,403 ","113,085 ","12-10"
"2004","Million Dollar Baby","100,492,203 ","179,953 ","12-15"
"2004","Lemony Snicket's A Series of Unfortunate Events","118,634,549 ","30,061,756 ","12-17"
"2004","The Aviator","102,610,330 ","858,021 ","12-17"
"2004","Spanglish","42,726,869 ","8,817,853 ","12-17"
"2004","Meet the Fockers","279,261,160 ","46,120,980 ","12-22"
"2004","The Phantom of the Opera","51,268,815 ","4,001,890 ","12-22"
"2004","Hotel Rwanda","23,530,892 ","100,091 ","12-22"
"2004","Fat Albert","48,116,322 ","10,021,510 ","12-25"
"2004","In Good Company","45,806,659 ","151,750 ","12-29"
